Nodo: 309277975, Data: {'y': 4.0605508, 'x': -73.4289254, 'street_count': 3}
Nodo: 7630233140, Data: {'y': 4.1246221, 'x': -73.6316746, 'street_count': 1}
Nodo: 7630233141, Data: {'y': 4.1242323, 'x': -73.6318116, 'street_count': 4}
Nodo: 7630233142, Data: {'y': 4.1240215, 'x': -73.6318812, 'street_count': 1}
Nodo: 7630233145, Data: {'y': 4.1236416, 'x': -73.631153, 'street_count': 1}
Nodo: 7630233150, Data: {'y': 4.1242663, 'x': -73.6307412, 'street_count': 1}
Nodo: 7630233151, Data: {'y': 4.1245149, 'x': -73.6306508, 'street_count': 3}
Nodo: 7630233152, Data: {'y': 4.1249485, 'x': -73.6309733, 'street_count': 1}
Nodo: 7630233153, Data: {'y': 4.1251277, 'x': -73.6314869, 'street_count': 3}
Nodo: 7630233156, Data: {'y': 4.1251745, 'x': -73.6306407, 'street_count': 3}
Nodo: 7630233170, Data: {'y': 4.1257778, 'x': -73.6315379, 'street_count': 1}
Nodo: 7630233171, Data: {'y': 4.1252846, 'x': -73.6316949, 'street_count': 3}
Nodo: 7630233172, Data: {'y': 4.1260293, 'x': -73.6305897, 'street_count': 1}
Nodo: 7630233173, Data: {'y': 4.1259705, 'x': -73.630933, 'street_count': 1}
Nodo: 7630233174, Data: {'y': 4.1264051, 'x': -73.6307668, 'street_count': 3}
Nodo: 7630233176, Data: {'y': 4.126565, 'x': -73.6309645, 'street_count': 3}
Nodo: 7630233177, Data: {'y': 4.1263792, 'x': -73.6325906, 'street_count': 3}
Nodo: 7630233179, Data: {'y': 4.1265536, 'x': -73.6318195, 'street_count': 1}
Nodo: 7630233182, Data: {'y': 4.1272385, 'x': -73.6320126, 'street_count': 3}
Nodo: 7630233184, Data: {'y': 4.1252361, 'x': -73.6348772, 'street_count': 3}
Nodo: 7630245685, Data: {'y': 4.124895, 'x': -73.6351548, 'street_count': 3}
Nodo: 7630245686, Data: {'y': 4.1227816, 'x': -73.6345136, 'street_count': 3}
Nodo: 7630245687, Data: {'y': 4.1186935, 'x': -73.6311907, 'street_count': 3}
Nodo: 7630254386, Data: {'y': 4.1115895, 'x': -73.6137803, 'street_count': 1}
Nodo: 7630260788, Data: {'y': 4.115268, 'x': -73.6106019, 'street_count': 1}
Nodo: 7630260789, Data: {'y': 4.1155232, 'x': -73.6107424, 'street_count': 3}
Nodo: 7630260790, Data: {'y': 4.1125664, 'x': -73.6157249, 'street_count': 3}
Nodo: 7630260791, Data: {'y': 4.1131107, 'x': -73.6157208, 'street_count': 3}
Nodo: 7630263066, Data: {'y': 4.1037173, 'x': -73.6496991, 'street_count': 1}
Nodo: 7630269764, Data: {'y': 4.129376, 'x': -73.6196141, 'street_count': 1}
Nodo: 7630269765, Data: {'y': 4.1291157, 'x': -73.6199252, 'street_count': 3}
Nodo: 7630269766, Data: {'y': 4.1296168, 'x': -73.6197656, 'street_count': 1}
Nodo: 7630269767, Data: {'y': 4.1293311, 'x': -73.6201463, 'street_count': 3}
Nodo: 7630269768, Data: {'y': 4.1290417, 'x': -73.6204232, 'street_count': 1}
Nodo: 7630269769, Data: {'y': 4.1292843, 'x': -73.6206087, 'street_count': 1}
Nodo: 7630269770, Data: {'y': 4.1291914, 'x': -73.6194183, 'street_count': 1}
Nodo: 7630269772, Data: {'y': 4.1291139, 'x': -73.6199802, 'street_count': 3}
Nodo: 7630269773, Data: {'y': 4.129549, 'x': -73.6203128, 'street_count': 3}
Nodo: 7630269774, Data: {'y': 4.1298161, 'x': -73.6199722, 'street_count': 1}
Nodo: 7630269776, Data: {'y': 4.1293675, 'x': -73.6204965, 'street_count': 4}
Nodo: 7630269777, Data: {'y': 4.1291112, 'x': -73.6203168, 'street_count': 3}
Nodo: 7630269778, Data: {'y': 4.1296537, 'x': -73.6207013, 'street_count': 4}
Nodo: 7630270791, Data: {'y': 4.1235886, 'x': -73.6322422, 'street_count': 1}
Nodo: 7630270792, Data: {'y': 4.1230477, 'x': -73.6324042, 'street_count': 3}
Nodo: 7630270796, Data: {'y': 4.1231347, 'x': -73.6320998, 'street_count': 3}
Nodo: 7630270799, Data: {'y': 4.1232978, 'x': -73.6314872, 'street_count': 3}
Nodo: 7630270800, Data: {'y': 4.1238476, 'x': -73.6313045, 'street_count': 1}
Nodo: 7630270808, Data: {'y': 4.1237901, 'x': -73.6319013, 'street_count': 1}
Nodo: 7630274273, Data: {'y': 4.1102673, 'x': -73.6260197, 'street_count': 3}
Nodo: 7630274274, Data: {'y': 4.1105924, 'x': -73.6260741, 'street_count': 3}
Nodo: 7630303396, Data: {'y': 4.1295704, 'x': -73.6226323, 'street_count': 3}
Nodo: 7630315931, Data: {'y': 4.1094299, 'x': -73.6511589, 'street_count': 3}
Nodo: 7630315932, Data: {'y': 4.1097341, 'x': -73.6511046, 'street_count': 1}
Nodo: 7630315935, Data: {'y': 4.1094532, 'x': -73.6500478, 'street_count': 1}
Nodo: 7630315939, Data: {'y': 4.1091509, 'x': -73.6503433, 'street_count': 3}
Nodo: 7630315940, Data: {'y': 4.108699, 'x': -73.6503546, 'street_count': 3}
Nodo: 7630315941, Data: {'y': 4.1064314, 'x': -73.6487013, 'street_count': 1}
Nodo: 7630315942, Data: {'y': 4.1074896, 'x': -73.648618, 'street_count': 3}
Nodo: 7630315943, Data: {'y': 4.1072579, 'x': -73.6475892, 'street_count': 3}
Nodo: 7630315945, Data: {'y': 4.1061541, 'x': -73.6473642, 'street_count': 3}
Nodo: 7630315946, Data: {'y': 4.1062019, 'x': -73.6477407, 'street_count': 3}
Nodo: 7630315947, Data: {'y': 4.1054917, 'x': -73.6474686, 'street_count': 3}
Nodo: 7630315948, Data: {'y': 4.1055627, 'x': -73.6478299, 'street_count': 3}
Nodo: 7630315949, Data: {'y': 4.1056748, 'x': -73.6463545, 'street_count': 3}
Nodo: 7630328417, Data: {'y': 4.130085, 'x': -73.6208962, 'street_count': 1}
Nodo: 7630328418, Data: {'y': 4.1299338, 'x': -73.6210625, 'street_count': 1}
Nodo: 7630328419, Data: {'y': 4.1300007, 'x': -73.620974, 'street_count': 3}
Nodo: 7630328423, Data: {'y': 4.1301933, 'x': -73.6221354, 'street_count': 1}
Nodo: 7630328424, Data: {'y': 4.1297878, 'x': -73.6227644, 'street_count': 3}
Nodo: 7630328425, Data: {'y': 4.1298445, 'x': -73.6227988, 'street_count': 3}
Nodo: 7630328426, Data: {'y': 4.1296685, 'x': -73.6230637, 'street_count': 3}
Nodo: 7630328427, Data: {'y': 4.1314467, 'x': -73.6209646, 'street_count': 1}
Nodo: 7630336482, Data: {'y': 4.131428, 'x': -73.6291544, 'street_count': 3}
Nodo: 7630360683, Data: {'y': 4.1317258, 'x': -73.6301035, 'street_count': 3}
Nodo: 7630364221, Data: {'y': 4.1106973, 'x': -73.6309082, 'highway': 'turning_circle', 'street_count': 1}
Nodo: 7630364222, Data: {'y': 4.1103896, 'x': -73.6308512, 'highway': 'turning_circle', 'street_count': 1}
Nodo: 7630364223, Data: {'y': 4.1092138, 'x': -73.6306119, 'highway': 'turning_circle', 'street_count': 1}
Nodo: 7630364224, Data: {'y': 4.1095475, 'x': -73.6306588, 'highway': 'turning_circle', 'street_count': 1}
Nodo: 7630381085, Data: {'y': 4.1277548, 'x': -73.6248148, 'street_count': 1}
Nodo: 7630381086, Data: {'y': 4.12743, 'x': -73.6250777, 'street_count': 3}
Nodo: 7630381087, Data: {'y': 4.128332, 'x': -73.6254781, 'street_count': 1}
Nodo: 7630381090, Data: {'y': 4.1280355, 'x': -73.6257963, 'street_count': 3}
Nodo: 7630381099, Data: {'y': 4.1290826, 'x': -73.6291002, 'street_count': 3}
Nodo: 7630381100, Data: {'y': 4.1282115, 'x': -73.6288276, 'street_count': 3}
Nodo: 7630381101, Data: {'y': 4.1288765, 'x': -73.6285802, 'street_count': 3}
Nodo: 7630458309, Data: {'y': 4.1003502, 'x': -73.6473012, 'street_count': 3}
Nodo: 7630469317, Data: {'y': 4.1014741, 'x': -73.6479503, 'street_count': 1}
Nodo: 7630469318, Data: {'y': 4.1009878, 'x': -73.6482816, 'street_count': 3}
Nodo: 7630469321, Data: {'y': 4.1017429, 'x': -73.64686, 'street_count': 1}
Nodo: 7630469322, Data: {'y': 4.1014446, 'x': -73.6472154, 'street_count': 1}
Nodo: 7630469323, Data: {'y': 4.1015784, 'x': -73.6470746, 'street_count': 3}
Nodo: 7630469324, Data: {'y': 4.1016707, 'x': -73.6472227, 'street_count': 3}
Nodo: 7632716901, Data: {'y': 4.1050899, 'x': -73.6436959, 'street_count': 3}
Nodo: 7632716902, Data: {'y': 4.1042043, 'x': -73.643828, 'street_count': 3}
Nodo: 7632842696, Data: {'y': 4.1021814, 'x': -73.6452397, 'street_count': 1}
Nodo: 7632983747, Data: {'y': 4.104393, 'x': -73.6450897, 'street_count': 4}
Nodo: 7632994183, Data: {'y': 4.1051069, 'x': -73.6475292, 'street_count': 3}
Nodo: 7632994184, Data: {'y': 4.104484, 'x': -73.6479789, 'street_count': 3}
Nodo: 7633000185, Data: {'y': 4.1041795, 'x': -73.6480255, 'street_count': 3}
Nodo: 7633008494, Data: {'y': 4.1031007, 'x': -73.6478591, 'street_count': 1}
Nodo: 7633008495, Data: {'y': 4.1028835, 'x': -73.647964, 'street_count': 3}
Nodo: 7633008496, Data: {'y': 4.1047593, 'x': -73.6497527, 'street_count': 1}
Nodo: 7633008497, Data: {'y': 4.1046916, 'x': -73.6493337, 'street_count': 3}
Nodo: 7800968624, Data: {'y': 4.1646179, 'x': -73.6191879, 'street_count': 3}
Nodo: 7823738400, Data: {'y': 4.139142, 'x': -73.5852607, 'street_count': 1}
Nodo: 8014146216, Data: {'y': 4.0646038, 'x': -73.505396, 'street_count': 3}
Nodo: 8017673727, Data: {'y': 4.1260206, 'x': -73.6973439, 'street_count': 3}
Nodo: 8017673890, Data: {'y': 4.150446, 'x': -73.6868276, 'street_count': 3}
Nodo: 8017673984, Data: {'y': 4.1001173, 'x': -73.7002932, 'street_count': 3}
Nodo: 8017719084, Data: {'y': 4.0797695, 'x': -73.7478739, 'street_count': 3}
Nodo: 8017736192, Data: {'y': 4.2406624, 'x': -73.6446056, 'street_count': 1}
Nodo: 8017736215, Data: {'y': 4.1445164, 'x': -73.6047426, 'street_count': 3}
Nodo: 8017736216, Data: {'y': 4.1379093, 'x': -73.5739821, 'street_count': 4}
Nodo: 8017736218, Data: {'y': 4.1381847, 'x': -73.5774828, 'street_count': 3}
Nodo: 8017736219, Data: {'y': 4.1392206, 'x': -73.5770947, 'street_count': 3}
Nodo: 8017736220, Data: {'y': 4.1392113, 'x': -73.5739451, 'street_count': 4}
Nodo: 8017736230, Data: {'y': 4.0509636, 'x': -73.672723, 'street_count': 3}
Nodo: 8017736240, Data: {'y': 4.0507106, 'x': -73.6754644, 'street_count': 4}
Nodo: 8017736245, Data: {'y': 4.0520182, 'x': -73.6715923, 'street_count': 3}
Nodo: 8017736247, Data: {'y': 4.1000536, 'x': -73.6569815, 'street_count': 4}
Nodo: 8017736248, Data: {'y': 4.0997746, 'x': -73.6571092, 'street_count': 3}
Nodo: 8017736266, Data: {'y': 4.0986502, 'x': -73.6604239, 'street_count': 3}
Nodo: 8017736267, Data: {'y': 4.1495538, 'x': -73.665728, 'street_count': 1}
Nodo: 8022044739, Data: {'y': 4.0853637, 'x': -73.7293258, 'street_count': 1}
Nodo: 8023659983, Data: {'y': 4.0666377, 'x': -73.5056046, 'street_count': 1}
Nodo: 8039030673, Data: {'y': 4.1773559, 'x': -73.5624591, 'street_count': 3}
Nodo: 8089674691, Data: {'y': 4.1233494, 'x': -73.6475454, 'street_count': 4}
Nodo: 8089782455, Data: {'y': 4.168011, 'x': -73.7035538, 'street_count': 3}
Nodo: 8097813671, Data: {'y': 4.1972909, 'x': -73.7189591, 'street_count': 3}
Nodo: 8097813690, Data: {'y': 4.2023253, 'x': -73.7256928, 'street_count': 3}
Nodo: 8211172590, Data: {'y': 4.2042768, 'x': -73.7296431, 'street_count': 3}
Nodo: 8211172614, Data: {'y': 4.2011983, 'x': -73.7237068, 'street_count': 3}
Nodo: 8211172615, Data: {'y': 4.2016773, 'x': -73.7249547, 'street_count': 3}
Nodo: 8211172621, Data: {'y': 4.2009879, 'x': -73.7239563, 'street_count': 3}
Nodo: 8211172632, Data: {'y': 4.1980467, 'x': -73.7190153, 'street_count': 3}
Nodo: 8211172633, Data: {'y': 4.198301, 'x': -73.7190398, 'street_count': 3}
Nodo: 8211172636, Data: {'y': 4.1980787, 'x': -73.7186528, 'street_count': 3}
Nodo: 8211172639, Data: {'y': 4.2002164, 'x': -73.720672, 'street_count': 3}
Nodo: 8211200247, Data: {'y': 4.1668623, 'x': -73.7042181, 'street_count': 3}
Nodo: 8211204823, Data: {'y': 4.1425134, 'x': -73.6625922, 'street_count': 3}
Nodo: 8211204833, Data: {'y': 4.1428041, 'x': -73.6625325, 'street_count': 3}
Nodo: 8279667014, Data: {'y': 4.0440371, 'x': -73.7273571, 'street_count': 1}
Nodo: 8317201298, Data: {'y': 4.1323299, 'x': -73.6322973, 'highway': 'traffic_signals', 'street_count': 4}
Nodo: 8317201299, Data: {'y': 4.1325493, 'x': -73.6329455, 'street_count': 3}
Nodo: 8317282790, Data: {'y': 4.1303103, 'x': -73.6382283, 'street_count': 3}
Nodo: 8317282804, Data: {'y': 4.130238, 'x': -73.6379358, 'street_count': 3}
Nodo: 8325284515, Data: {'y': 4.1608924, 'x': -73.6450582, 'street_count': 1}
Nodo: 8395230029, Data: {'y': 4.114848, 'x': -73.614412, 'street_count': 1}
Nodo: 8421610950, Data: {'y': 4.1616759, 'x': -73.6264032, 'street_count': 3}
Nodo: 8475839992, Data: {'y': 4.0683983, 'x': -73.749057, 'street_count': 3}
Nodo: 8475846824, Data: {'y': 4.064616, 'x': -73.7598721, 'street_count': 1}
Nodo: 8475846938, Data: {'y': 4.08088, 'x': -73.7436608, 'street_count': 1}
Nodo: 8475869629, Data: {'y': 4.0453333, 'x': -73.7397066, 'street_count': 1}
Nodo: 8475869640, Data: {'y': 4.0515993, 'x': -73.7430758, 'street_count': 3}
Nodo: 8475869647, Data: {'y': 4.0520771, 'x': -73.7426073, 'street_count': 3}
Nodo: 8475875464, Data: {'y': 4.0515546, 'x': -73.743709, 'street_count': 1}
Nodo: 8475875474, Data: {'y': 4.0519054, 'x': -73.7438167, 'street_count': 1}
Nodo: 8475875476, Data: {'y': 4.0520267, 'x': -73.7431151, 'street_count': 3}
Nodo: 8478257285, Data: {'y': 4.0560881, 'x': -73.6932221, 'street_count': 1}
Nodo: 8479355240, Data: {'y': 4.1948271, 'x': -73.637315, 'street_count': 1}
Nodo: 8479355247, Data: {'y': 4.196891, 'x': -73.6379368, 'street_count': 3}
Nodo: 8479355292, Data: {'y': 4.1978649, 'x': -73.63838, 'street_count': 3}
Nodo: 8479355293, Data: {'y': 4.1979071, 'x': -73.6379726, 'street_count': 3}
Nodo: 8479356724, Data: {'y': 4.195318, 'x': -73.6391466, 'street_count': 1}
Nodo: 8481876751, Data: {'y': 4.0910976, 'x': -73.6602684, 'street_count': 3}
Nodo: 8483123361, Data: {'y': 4.1103893, 'x': -73.6254405, 'street_count': 3}
Nodo: 8483123408, Data: {'y': 4.1132656, 'x': -73.6187424, 'street_count': 1}
Nodo: 8483137173, Data: {'y': 4.1591053, 'x': -73.6172723, 'street_count': 3}
Nodo: 8483137188, Data: {'y': 4.1602183, 'x': -73.6199105, 'street_count': 3}
Nodo: 8483137195, Data: {'y': 4.1632784, 'x': -73.6256962, 'street_count': 3}
Nodo: 8483142340, Data: {'y': 4.128559, 'x': -73.6145065, 'street_count': 1}
Nodo: 8483142341, Data: {'y': 4.1280098, 'x': -73.6151904, 'street_count': 3}
Nodo: 8483142342, Data: {'y': 4.1277769, 'x': -73.6149964, 'street_count': 4}
Nodo: 8483142346, Data: {'y': 4.1292196, 'x': -73.6147559, 'street_count': 1}
Nodo: 8483142347, Data: {'y': 4.1289642, 'x': -73.6150585, 'street_count': 3}
Nodo: 8483142348, Data: {'y': 4.1294485, 'x': -73.6149724, 'street_count': 1}
Nodo: 8483142349, Data: {'y': 4.1286153, 'x': -73.6160031, 'street_count': 3}
Nodo: 8483142350, Data: {'y': 4.1279952, 'x': -73.6155077, 'street_count': 1}
Nodo: 8483142351, Data: {'y': 4.1287059, 'x': -73.6160749, 'street_count': 1}
Nodo: 8483142364, Data: {'y': 4.1378034, 'x': -73.6055918, 'street_count': 1}
Nodo: 8483142370, Data: {'y': 4.137105, 'x': -73.6035787, 'street_count': 3}
Nodo: 8483142399, Data: {'y': 4.1496478, 'x': -73.6038383, 'street_count': 3}
Nodo: 8483142414, Data: {'y': 4.1499591, 'x': -73.6039255, 'street_count': 3}
Nodo: 8483142445, Data: {'y': 4.1289994, 'x': -73.6145116, 'street_count': 1}
Nodo: 8483142446, Data: {'y': 4.1281252, 'x': -73.6156146, 'street_count': 3}
Nodo: 8483142449, Data: {'y': 4.1285125, 'x': -73.6151178, 'street_count': 3}
Nodo: 8483142450, Data: {'y': 4.1290139, 'x': -73.6155065, 'street_count': 3}
Nodo: 8483142451, Data: {'y': 4.1287105, 'x': -73.6148603, 'street_count': 3}
Nodo: 8483142452, Data: {'y': 4.1292161, 'x': -73.6152553, 'street_count': 3}
Nodo: 8483142453, Data: {'y': 4.1288165, 'x': -73.6157471, 'street_count': 3}
Nodo: 8483142454, Data: {'y': 4.1283145, 'x': -73.6153645, 'street_count': 4}
Nodo: 8483142456, Data: {'y': 4.1527512, 'x': -73.6035088, 'street_count': 1}
Nodo: 8483172034, Data: {'y': 4.1119092, 'x': -73.6211725, 'street_count': 3}
Nodo: 8485894606, Data: {'y': 4.0649735, 'x': -73.4280842, 'street_count': 1}
Nodo: 8486273694, Data: {'y': 4.1388268, 'x': -73.5533594, 'street_count': 1}
Nodo: 8486273697, Data: {'y': 4.1324545, 'x': -73.5490946, 'street_count': 3}
Nodo: 8486273698, Data: {'y': 4.1333956, 'x': -73.5490291, 'street_count': 1}
Nodo: 8486281142, Data: {'y': 4.0945931, 'x': -73.5623007, 'street_count': 1}
Nodo: 8486281146, Data: {'y': 4.0912756, 'x': -73.5617025, 'street_count': 1}
Nodo: 8486281147, Data: {'y': 4.0900623, 'x': -73.5640857, 'street_count': 1}
Nodo: 8486281148, Data: {'y': 4.0896687, 'x': -73.5645936, 'street_count': 3}
Nodo: 8486281149, Data: {'y': 4.090283, 'x': -73.5644987, 'street_count': 1}
Nodo: 8486281150, Data: {'y': 4.0885066, 'x': -73.5634634, 'street_count': 1}
Nodo: 8486281151, Data: {'y': 4.0861791, 'x': -73.563918, 'street_count': 3}
Nodo: 8486281178, Data: {'y': 4.0968937, 'x': -73.557875, 'street_count': 1}
Nodo: 8488181447, Data: {'y': 4.0416807, 'x': -73.5749674, 'street_count': 1}
Nodo: 8496065274, Data: {'y': 4.0471173, 'x': -73.6760491, 'street_count': 3}
Nodo: 8496065279, Data: {'y': 4.0483396, 'x': -73.6750073, 'street_count': 3}
Nodo: 8496460684, Data: {'y': 4.0865163, 'x': -73.3234111, 'highway': 'turning_loop', 'street_count': 1}
Nodo: 8496605109, Data: {'y': 4.1577676, 'x': -73.6385248, 'street_count': 3}
Nodo: 8499069467, Data: {'y': 4.0794129, 'x': -73.6750621, 'street_count': 3}
Nodo: 8499069470, Data: {'y': 4.078918, 'x': -73.6772078, 'street_count': 1}
Nodo: 8499069471, Data: {'y': 4.0781229, 'x': -73.6771694, 'street_count': 3}
Nodo: 8499069472, Data: {'y': 4.0788257, 'x': -73.6774184, 'street_count': 1}
Nodo: 8499069473, Data: {'y': 4.0782972, 'x': -73.677489, 'street_count': 3}
Nodo: 8499069474, Data: {'y': 4.078716, 'x': -73.6776263, 'street_count': 1}
Nodo: 8499069475, Data: {'y': 4.0791293, 'x': -73.6765889, 'street_count': 1}
Nodo: 8499069476, Data: {'y': 4.0783682, 'x': -73.6763006, 'street_count': 3}
Nodo: 8499069477, Data: {'y': 4.0790658, 'x': -73.6768156, 'street_count': 1}
Nodo: 8499069478, Data: {'y': 4.078308, 'x': -73.6765225, 'street_count': 3}
Nodo: 8499069479, Data: {'y': 4.0790397, 'x': -73.6770214, 'street_count': 1}
Nodo: 8499069480, Data: {'y': 4.0782434, 'x': -73.6767401, 'street_count': 3}
Nodo: 8499069486, Data: {'y': 4.0678376, 'x': -73.6641227, 'street_count': 4}
Nodo: 8499069487, Data: {'y': 4.0674517, 'x': -73.6639749, 'street_count': 3}
Nodo: 8499069488, Data: {'y': 4.0672131, 'x': -73.663879, 'street_count': 3}
Nodo: 8499069489, Data: {'y': 4.0668298, 'x': -73.66372, 'street_count': 4}
Nodo: 8499069490, Data: {'y': 4.0664531, 'x': -73.6635615, 'street_count': 4}
Nodo: 8499069491, Data: {'y': 4.0660956, 'x': -73.6634122, 'street_count': 4}
Nodo: 8499069492, Data: {'y': 4.0657294, 'x': -73.6632593, 'street_count': 3}
Nodo: 8499069493, Data: {'y': 4.0681652, 'x': -73.6642712, 'street_count': 3}
Nodo: 8499256718, Data: {'y': 4.1170979, 'x': -73.6600618, 'street_count': 1}
Nodo: 8499256801, Data: {'y': 4.1129068, 'x': -73.653455, 'street_count': 2}
Nodo: 8499263262, Data: {'y': 4.1096666, 'x': -73.6623133, 'street_count': 3}
Nodo: 8499325828, Data: {'y': 4.1536371, 'x': -73.6573156, 'street_count': 3}
Nodo: 8499325849, Data: {'y': 4.1525641, 'x': -73.6573843, 'street_count': 3}
Nodo: 8499477662, Data: {'y': 4.119215, 'x': -73.6454264, 'street_count': 3}
Nodo: 8499477668, Data: {'y': 4.1199337, 'x': -73.6463825, 'street_count': 1}
Nodo: 8499543589, Data: {'y': 4.1656662, 'x': -73.5886976, 'street_count': 1}
Nodo: 8499543611, Data: {'y': 4.1714218, 'x': -73.5904156, 'street_count': 3}
Nodo: 8499543612, Data: {'y': 4.1756471, 'x': -73.584677, 'street_count': 1}
Nodo: 8499543614, Data: {'y': 4.1766128, 'x': -73.5989732, 'street_count': 1}
Nodo: 8499568817, Data: {'y': 4.1728676, 'x': -73.5941358, 'highway': 'turning_loop', 'street_count': 1}
Nodo: 8499568818, Data: {'y': 4.1736622, 'x': -73.593818, 'highway': 'turning_loop', 'street_count': 1}
Nodo: 8499568819, Data: {'y': 4.173099, 'x': -73.5940446, 'street_count': 3}
Nodo: 8499568823, Data: {'y': 4.1741597, 'x': -73.5941961, 'street_count': 1}
Nodo: 8499568825, Data: {'y': 4.1732997, 'x': -73.5946025, 'street_count': 3}
Nodo: 8499568827, Data: {'y': 4.1710744, 'x': -73.5953946, 'street_count': 3}
Nodo: 8499568836, Data: {'y': 4.1729826, 'x': -73.6204791, 'street_count': 1}
Nodo: 8499568837, Data: {'y': 4.1837499, 'x': -73.6148465, 'street_count': 1}
Nodo: 8499568852, Data: {'y': 4.1786979, 'x': -73.613312, 'street_count': 3}
Nodo: 8499726542, Data: {'y': 4.1508299, 'x': -73.6109591, 'street_count': 1}
Nodo: 8499726547, Data: {'y': 4.154237, 'x': -73.6009683, 'street_count': 3}
Nodo: 8499726549, Data: {'y': 4.154456, 'x': -73.6014854, 'street_count': 3}
Nodo: 8499726567, Data: {'y': 4.1226023, 'x': -73.6202645, 'street_count': 1}
Nodo: 8499726570, Data: {'y': 4.1197946, 'x': -73.5937026, 'street_count': 3}
Nodo: 8499726571, Data: {'y': 4.1434531, 'x': -73.5925332, 'street_count': 1}
Nodo: 8499726572, Data: {'y': 4.1426518, 'x': -73.5926659, 'street_count': 3}
Nodo: 8499726576, Data: {'y': 4.1422854, 'x': -73.5927129, 'street_count': 3}
Nodo: 8499865826, Data: {'y': 4.1276946, 'x': -73.5426944, 'street_count': 1}
Nodo: 8499865831, Data: {'y': 4.1272091, 'x': -73.5427474, 'street_count': 1}
Nodo: 8499865832, Data: {'y': 4.1271904, 'x': -73.5429478, 'street_count': 3}
Nodo: 8499865837, Data: {'y': 4.1522223, 'x': -73.5553269, 'street_count': 1}
Nodo: 8499881080, Data: {'y': 4.1570667, 'x': -73.5738612, 'street_count': 1}
Nodo: 8499881085, Data: {'y': 4.1563078, 'x': -73.5736716, 'street_count': 3}
Nodo: 8499881100, Data: {'y': 4.1553316, 'x': -73.5745432, 'street_count': 3}
Nodo: 8499881107, Data: {'y': 4.1570544, 'x': -73.5730835, 'street_count': 1}
Nodo: 8503809040, Data: {'y': 4.1717575, 'x': -73.635136, 'street_count': 1}
Nodo: 8503809042, Data: {'y': 4.1718618, 'x': -73.6351092, 'street_count': 3}
Nodo: 8503896876, Data: {'y': 4.1907318, 'x': -73.6366072, 'street_count': 3}
Nodo: 8503896881, Data: {'y': 4.189532, 'x': -73.6375507, 'street_count': 1}
Nodo: 8506788256, Data: {'y': 4.1134047, 'x': -73.7185366, 'street_count': 1}
Nodo: 8508810759, Data: {'y': 4.1069654, 'x': -73.6325083, 'street_count': 3}
Nodo: 8770222271, Data: {'y': 4.1322464, 'x': -73.633035, 'street_count': 4}
